"column_C_ID_TICKET","column_C_REPORTED_DATE","column_C_SUMMARY","column_C_WITEL","column_C_WORK_ZONE","column_C_PERANGKAT"
"INC18529366","2024-11-01 15:24:04","GAMAS R5 | ACCESS | DISTRIBUSI | TERBAKAR | PENYAMBUNGAN | DS-PME-FE-11-01-04/03-02-02A | PAMEKASAN | (EST 01/11/2024 19:00) | ODC-PME-FAS | GPON01-D5-PME-3 [15/6] | (PIC JONI SUPRAPTO +628117600800)","MADURA","PME","ODC-PME-FAS,ODP-PME-FAS/69,ODP-PME-FAS/71,DS-PME-FE-11-01-04/03-01A"
"INC18522564","2024-11-01 14:55:40","GAMAS R5 | ACCESS | DISTRIBUSI | AKIBAT POHON | PENYAMBUNGAN | DS-BOW-FE-05-07 | BONDOWOSO | (EST 01/11/2024 19:00) | GPON00-D5-BOW-3MSN[1/3],[1/11]| (PIC : AGUSTINI PRASETYOWATI 08113221117)","JEMBER","BOW","ODC-BOW-FX,ODP-BOW-FX/10,ODP-BOW-FX/44,ODP-BOW-FX/40,ODP-BOW-FX/12,DS-BOW-FE-05-05/01-01"
"INC18518327","2024-11-01 14:32:20","GAMAS R5 | ACCESS | DISTRIBUSI | TERBAKAR | PENYAMBUNGAN |  DS-KML-FE-06-06/05-06 | KAMAL | ODC-KML-FG | (EST 01/11/2024 18:00) | GPON01-D5-KML-3KKC [1/7,1/10]] |PIC PAK JONI SUPRAPTO 628117600800)","MADURA","KML","DS-KML-FE-06-06/05-01,ODC-KML-FG"
"INC18517774","2024-11-01 14:26:48","GAMAS R5 | ACCESS | DISTRIBUSI | RABASAN | PENYAMBUNGAN | DS-BJN-FE-04-03-04/02 | BOJONEGORO | (EST 01/11/2024 18:30) | ODC-BJN-FBS | GPON09-D5-BJN-2KDR[1/15,1/13] (PIC: Citra Violita +6281222919594)","MADIUN","BJN","ODC-BJN-FBS,ODP-BJN-FBS/08,ODP-BJN-FBS/09,DS-BJN-FE-04-03-04/02.01"
"INC18517586","2024-11-01 14:22:23","GAMAS R5 | ACCESS | GPON | UPLINK OLT FEEDER | PENYAMBUNGAN | SAPE-BIMA | (EST 01/11/2024 18:00) | GPON01-D5-SAP-3, GPON02-D5-SAP-3SAR | 172.25.213.173, 172.25.213.215 | (PIC FATHUL HIMNI +6282341019444)","NTB","SAP","GPON01-D5-SAP-3,GPON02-D5-SAP-3SAR"
"INC18516760","2024-11-01 14:18:42","GAMAS R5 | ACCESS | GPON | UPLINK OLT FEEDER | PENYAMBUNGAN | BIMA | (EST 02/11/2024 09:00) | GPON02-D5-BIM-5WER, GPON03-D5-BIM-3WWO | 172.25.213.233, 172.25.213.189 | (PIC PAK FATHUL HIMNI +6282341019444)","NTB","BIM","GPON02-D5-BIM-5WER,GPON03-D5-BIM-3WWO"
"INC18515722","2024-11-01 14:08:47","GAMAS R5 | ACCESS | DISTRIBUSI | BENCANA ALAM | SAMBUNG ULANG | DS-SMY-FE-06-02/01 | SEMINYAK | (EST 01/11/2024 22:00) | ODC-SMY-FAM | GPON04-D5-SMY-3 [17,7], [7,14]  | (PIC ANGGA SUDYATMIKA 082147519679)","DENPASAR","SMY","ODC-SMY-FAM,ODP-SMY-FAM/21,ODP-SMY-FAM/23,ODP-SMY-FAM/40,ODP-SMY-FAM/24,ODP-SMY-FAM/22,ODP-SMY-FAM/39,DS-SMY-FE-06-02/01-01"
"INC18514039","2024-11-01 13:55:17","(REPAIR) IP.T3 [DWDM Ruas Bangkalan - Rungkut] P-D5-KBL TO P-D1-BTC BE-25 3X100G| P-D1-BTC TO P-D1-PTR BE-44 1X100G DOWN TRAFIK NORMAL","SURABAYA UTARA","KBL",""
"INC18513379","2024-11-01 13:45:23","(REPAIR) IP: T3: [ DWDM RUAS KETAPANG - SAMPANG ] : METRO : ME-D5-OMB TO ME2-D5-SMP, ETH 127 1X10G DOWN TRAFIK NORMAL","MADURA","OMB",""
"INC18513368","2024-11-01 13:44:58","(REPAIR) TRA T3: Termonitor Alarm Los SKSO Ruas Ketapang - Sampang","MADURA","KPP",""
"INC18512246","2024-11-01 13:35:09","[SQM PROACTIVE GAMAS] [ODP-KBL-FWG/61,ODP-KBL-FWG/58,ODP-KBL-FWG/60]| IboosterG_89101730441065","SURABAYA UTARA","KBL","ODP-KBL-FWG/61,ODP-KBL-FWG/58,ODP-KBL-FWG/60"
"INC18512555","2024-11-01 13:35:09","[SQM PROACTIVE GAMAS] [ODP-SDA-FFN/27]| IboosterG_7931730363465","SIDOARJO","SDA","ODP-SDA-FFN/27"
"INC18512556","2024-11-01 13:35:09","[SQM PROACTIVE GAMAS] [ODP-SPG-FP/1]| IboosterG_89101730440920","MADURA","SPG","ODP-SPG-FP/1"
"INC18512245","2024-11-01 13:35:08","[SQM PROACTIVE GAMAS] [ODP-TUL-FAW/9,ODP-TUL-FAW/10]| IboosterG_44911730440898","KEDIRI","TUL","ODP-TUL-FAW/9,ODP-TUL-FAW/10"
"INC18512551","2024-11-01 13:35:07","[SQM PROACTIVE GAMAS] [ODP-KPN-FQA/22]| IboosterG_42911730440815","NTT","KPN","ODP-KPN-FQA/22"
"INC18512549","2024-11-01 13:35:07","[SQM PROACTIVE GAMAS] [ODP-UBN-FBM/59]| IboosterG_33911730438232","DENPASAR","UBN","ODP-UBN-FBM/59"
"INC18512244","2024-11-01 13:35:07","[SQM PROACTIVE GAMAS] [ODP-TET-FAD/71]| IboosterG_40911730438125","NTB","TET","ODP-TET-FAD/71"
"INC18510054","2024-11-01 12:50:07","[SQM PROACTIVE GAMAS] [ODP-UBU-FBN/11]| IboosterG_33921730436311","SINGARAJA","UBU","ODP-UBU-FBN/11"
"INC18509779","2024-11-01 12:38:06","GAMAS R5 | ACCESS | KU TERSERET KENDARAAN | PENYAMBUNGAN | DS-PWS-FE-06-02 | PURWOSARI | (EST 01/11/2024 24:00) | ODC-PWS-FF | GPON02-D5-PWS-2 [1/5] | (PIC: BAHTIAR BARID +628133211112)","SIDOARJO","PWS","DS-PWS-FE-06-02,ODC-PWS-FF"
"INC18509757","2024-11-01 12:36:41","(REPAIR) TRA T3 : Termonitor Alarm LOS SKSO Ruas Bangkalan - Rungkut","MADURA","BKL",""
"INC18509364","2024-11-01 12:35:07","[SQM PROACTIVE GAMAS] [ODP-KBL-FWG/61,ODP-KBL-FWG/58]| IboosterG_8911730437472","SURABAYA UTARA","KBL","ODP-KBL-FWG/61,ODP-KBL-FWG/58"
"INC18509363","2024-11-01 12:35:06","[SQM PROACTIVE GAMAS] [ODP-KBN-FE/12]| IboosterG_69191730437249","KEDIRI","KBN","ODP-KBN-FE/12"
"INC18509223","2024-11-01 12:35:06","[SQM PROACTIVE GAMAS] [ODP-TRE-FN/22]| IboosterG_44921730437284","KEDIRI","TRE","ODP-TRE-FN/22"
"INC18509362","2024-11-01 12:35:06","[SQM PROACTIVE GAMAS] [ODP-BLB-FAE/37]| IboosterG_6911730437273","MALANG","BLB","ODP-BLB-FAE/37"
"INC18509222","2024-11-01 12:35:05","[SQM PROACTIVE GAMAS] [ODP-MTR-FCC/40]| IboosterG_40911730437230","NTB","MTR","ODP-MTR-FCC/40"
"INC18509088","2024-11-01 12:27:16","GAMAS R5 | ACCESS | DISTRIBUSI | KU TERSERET KENDARAAN | PENYAMBUNGAN | DS-KBS-FE-05-04 | KEBONSARI | (EST 01/11/2024 17:00) GPON00-D5-KBS-3TMK[2/6,2/9,2/15,3/1,3/3,3/9,3/13,3/14,3/15]","JEMBER","KBS","DS-KBS-FE-05-04/01-01,ODC-KBS-FE"
"INC18508806","2024-11-01 12:20:18","GAMAS R5 | ACCESS |DISTRIBUSI | KU TERSANGKUT KENDARAAN | PENYAMBUNGAN |  DS-PSN-FE-26-01/15-01 | PASURUAN | (EST 01/11/2024 15:30)|GPON02-D5-PSN-5 [11/10]; GPON04-D5-PSN-2 [11/1]|(PIC: AHMAD MUJIB +6282114957673)","PASURUAN","PSN","ODP-PSN-FM/112,ODP-PSN-FM/111,DS-PSN-FE-26-01/15-01,ODC-PSN-FM"
"INC18507951","2024-11-01 12:05:10","[SQM PROACTIVE GAMAS] [ODP-KML-FAC/45]| IboosterG_8921730435495","MADURA","KML","ODP-KML-FAC/45"
"INC18507944","2024-11-01 12:05:08","[SQM PROACTIVE GAMAS] [ODP-SGR-FAM/23]| IboosterG_33931730432717","SINGARAJA","SGR","ODP-SGR-FAM/23"
"INC18507948","2024-11-01 12:05:08","[SQM PROACTIVE GAMAS] [ODP-MRR-FAC/7]| IboosterG_44911730435510","MADIUN","MRR","ODP-MRR-FAC/7"
"INC18507947","2024-11-01 12:05:08","[SQM PROACTIVE GAMAS] [ODP-BJN-FD/43]| IboosterG_44911730435498","MADIUN","BJN","ODP-BJN-FD/43"
"INC18507943","2024-11-01 12:05:07","[SQM PROACTIVE GAMAS] [ODP-TBN-FAF/11,ODP-TBN-FAF/8,ODP-TBN-FAF/10,ODP-TBN-FAF/9]| IboosterG_33911730432813","SINGARAJA","TBN","ODP-TBN-FAF/11,ODP-TBN-FAF/8,ODP-TBN-FAF/10,ODP-TBN-FAF/9"
"INC18507781","2024-11-01 12:05:07","[SQM PROACTIVE GAMAS] [ODP-SGR-FCP/24]| IboosterG_339251730432734","SINGARAJA","SGR","ODP-SGR-FCP/24"
"INC18507412","2024-11-01 11:50:37","[SQM PROACTIVE GAMAS] [ODP-BPG-FC/17]| IboosterG_8911730434637","SURABAYA UTARA","BPG","ODP-BPG-FC/17"
"INC18507538","2024-11-01 11:50:36","[SQM PROACTIVE GAMAS] [ODP-WRJ-FH/61]| IboosterG_44911730434625","KEDIRI","WRJ","ODP-WRJ-FH/61"
"INC18507535","2024-11-01 11:50:35","[SQM PROACTIVE GAMAS] [ODP-UBN-FAM/44]| IboosterG_339221730431840","DENPASAR","UBN","ODP-UBN-FAM/44"
"INC18507533","2024-11-01 11:50:35","[SQM PROACTIVE GAMAS] [ODP-UBN-FAM/31,ODP-UBN-FAM/32,ODP-UBN-FAM/29]| IboosterG_339191730431830","DENPASAR","UBN","ODP-UBN-FAM/31,ODP-UBN-FAM/32,ODP-UBN-FAM/29"
"INC18507532","2024-11-01 11:50:34","[SQM PROACTIVE GAMAS] [ODP-UBN-FAM/26,ODP-UBN-FAM/25]| IboosterG_339171730431823","DENPASAR","UBN","ODP-UBN-FAM/26,ODP-UBN-FAM/25"
"INC18507403","2024-11-01 11:50:33","[SQM PROACTIVE GAMAS] [ODP-UBN-FAM/23,ODP-UBN-FAM/24]| IboosterG_339161730431821","DENPASAR","UBN","ODP-UBN-FAM/23,ODP-UBN-FAM/24"
"INC18506284","2024-11-01 11:35:11","[SQM PROACTIVE GAMAS] [ODP-PSN-FQ/7]| IboosterG_6911730433660","PASURUAN","PSN","ODP-PSN-FQ/7"
"INC18506287","2024-11-01 11:35:11","[SQM PROACTIVE GAMAS] [ODP-PBL-FY/9]| IboosterG_9911730433699","PASURUAN","PBL","ODP-PBL-FY/9"
"INC18506271","2024-11-01 11:35:08","[SQM PROACTIVE GAMAS] [ODP-UBN-FAM/90]| IboosterG_33931730430017","DENPASAR","UBN","ODP-UBN-FAM/90"
"INC18504907","2024-11-01 11:06:27","GAMAS R5 | ACCESS | KU TERSERET KENDARAAN | PENYAMBUNGAN | DS-GND-FE-05-02-02/01.01 | GENDING | (EST 01/11/2024 24:00) | ODC-GND-FJ | GPON01-D5-GND-2 [4/4], GPON02-D5-GND-3 [5/6] | (PIC: BRIYAN 082245223460)","PASURUAN","GND","ODC-GND-FJ,DS-GND-FE-05-02-02/01.01"
"INC18504755","2024-11-01 11:05:42","[SQM PROACTIVE GAMAS] [ODP-KKH-FC/29]| IboosterG_9921730431830","PASURUAN","KKH","ODP-KKH-FC/29"
"INC18504585","2024-11-01 11:05:40","[SQM PROACTIVE GAMAS] [ODP-DMO-FBD/4,ODP-DMO-FBD/3,ODP-DMO-FBD/1]| IboosterG_7911730431916","SURABAYA SELATAN","DMO","ODP-DMO-FBD/4,ODP-DMO-FBD/3,ODP-DMO-FBD/1"
"INC18504741","2024-11-01 11:05:37","[SQM PROACTIVE GAMAS] [ODP-MNZ-FBD/30]| IboosterG_44911730431927","MADIUN","MNZ","ODP-MNZ-FBD/30"
"INC18504737","2024-11-01 11:05:35","[SQM PROACTIVE GAMAS] [ODP-TBN-FB/10]| IboosterG_33991730429185","SINGARAJA","TBN","ODP-TBN-FB/10"
"INC18504731","2024-11-01 11:05:34","[SQM PROACTIVE GAMAS] [ODP-TBN-FAC/62,ODP-TBN-FAC/61]| IboosterG_33991730429144","SINGARAJA","TBN","ODP-TBN-FAC/62,ODP-TBN-FAC/61"
"INC18504567","2024-11-01 11:05:33","[SQM PROACTIVE GAMAS] [ODP-TBN-FAC/56,ODP-TBN-FAC/57,ODP-TBN-FAC/59,ODP-TBN-FAC/58]| IboosterG_33981730429143","SINGARAJA","TBN","ODP-TBN-FAC/56,ODP-TBN-FAC/57,ODP-TBN-FAC/59,ODP-TBN-FAC/58"
"INC18504565","2024-11-01 11:05:33","[SQM PROACTIVE GAMAS] [ODP-TBN-FAF/21]| IboosterG_33971730429211","SINGARAJA","TBN","ODP-TBN-FAF/21"
"INC18504556","2024-11-01 11:05:32","[SQM PROACTIVE GAMAS] [ODP-TBN-FAB/9]| IboosterG_33971730429143","SINGARAJA","TBN","ODP-TBN-FAB/9"
"INC18504555","2024-11-01 11:05:31","[SQM PROACTIVE GAMAS] [ODP-TBN-FAC/26]| IboosterG_33961730429185","SINGARAJA","TBN","ODP-TBN-FAC/26"
"INC18504549","2024-11-01 11:05:30","[SQM PROACTIVE GAMAS] [ODP-TBN-FAB/28,ODP-TBN-FAB/29,ODP-TBN-FAB/27]| IboosterG_33961730429142","SINGARAJA","TBN","ODP-TBN-FAB/28,ODP-TBN-FAB/29,ODP-TBN-FAB/27"
"INC18504725","2024-11-01 11:05:29","[SQM PROACTIVE GAMAS] [ODP-TBN-FAE/11,ODP-TBN-FAE/9]| IboosterG_33951730429210","SINGARAJA","TBN","ODP-TBN-FAE/11,ODP-TBN-FAE/9"
"INC18504724","2024-11-01 11:05:29","[SQM PROACTIVE GAMAS] [ODP-TBN-FAA/8,ODP-TBN-FAA/9]| IboosterG_33951730429195","SINGARAJA","TBN","ODP-TBN-FAA/8,ODP-TBN-FAA/9"
"INC18504719","2024-11-01 11:05:28","[SQM PROACTIVE GAMAS] [ODP-TBN-FAC/2]| IboosterG_33951730429142","SINGARAJA","TBN","ODP-TBN-FAC/2"
"INC18504723","2024-11-01 11:05:28","[SQM PROACTIVE GAMAS] [ODP-TBN-FB/1,ODP-TBN-FB/2,ODP-TBN-FB/3]| IboosterG_33951730429184","SINGARAJA","TBN","ODP-TBN-FB/1,ODP-TBN-FB/2,ODP-TBN-FB/3"
"INC18504713","2024-11-01 11:05:27","[SQM PROACTIVE GAMAS] [ODP-TBN-FAE/8]| IboosterG_33941730429210","SINGARAJA","TBN","ODP-TBN-FAE/8"
"INC18504540","2024-11-01 11:05:27","[SQM PROACTIVE GAMAS] [ODP-TBN-FAB/13]| IboosterG_33941730429184","SINGARAJA","TBN","ODP-TBN-FAB/13"
"INC18504711","2024-11-01 11:05:26","[SQM PROACTIVE GAMAS] [ODP-TBN-FAB/26,ODP-TBN-FAB/25]| IboosterG_33941730429142","SINGARAJA","TBN","ODP-TBN-FAB/26,ODP-TBN-FAB/25"
"INC18504709","2024-11-01 11:05:26","[SQM PROACTIVE GAMAS] [ODP-TBN-FAA/7,ODP-TBN-FAA/6,ODP-TBN-FAA/5]| IboosterG_33931730429194","SINGARAJA","TBN","ODP-TBN-FAA/7,ODP-TBN-FAA/6,ODP-TBN-FAA/5"
"INC18504708","2024-11-01 11:05:25","[SQM PROACTIVE GAMAS] [ODP-TBN-FAC/45,ODP-TBN-FAC/44,ODP-TBN-FAC/43]| IboosterG_33931730429184","SINGARAJA","TBN","ODP-TBN-FAC/45,ODP-TBN-FAC/44,ODP-TBN-FAC/43"
"INC18504536","2024-11-01 11:05:25","[SQM PROACTIVE GAMAS] [ODP-TBN-FAC/5,ODP-TBN-FAC/10]| IboosterG_33921730430111","SINGARAJA","TBN","ODP-TBN-FAC/5,ODP-TBN-FAC/10"
"INC18504538","2024-11-01 11:05:25","[SQM PROACTIVE GAMAS] [ODP-TBN-FAB/24,ODP-TBN-FAB/22,ODP-TBN-FAB/23,ODP-TBN-FAB/21]| IboosterG_33931730429141","SINGARAJA","TBN","ODP-TBN-FAB/24,ODP-TBN-FAB/22,ODP-TBN-FAB/23,ODP-TBN-FAB/21"
"INC18504533","2024-11-01 11:05:24","[SQM PROACTIVE GAMAS] [ODP-TBN-FAB/12,ODP-TBN-FAB/10,ODP-TBN-FAB/31,ODP-TBN-FAB/11]| IboosterG_33921730429194","SINGARAJA","TBN","ODP-TBN-FAB/12,ODP-TBN-FAB/10,ODP-TBN-FAB/31,ODP-TBN-FAB/11"
"INC18504704","2024-11-01 11:05:24","[SQM PROACTIVE GAMAS] [ODP-TBN-FAB/17,ODP-TBN-FAB/18,ODP-TBN-FAB/19,ODP-TBN-FAB/20]| IboosterG_33921730429137","SINGARAJA","TBN","ODP-TBN-FAB/17,ODP-TBN-FAB/18,ODP-TBN-FAB/19,ODP-TBN-FAB/20"
"INC18504703","2024-11-01 11:05:23","[SQM PROACTIVE GAMAS] [ODP-TBN-FAB/33,ODP-TBN-FAB/34]| IboosterG_339121730429211","SINGARAJA","TBN","ODP-TBN-FAB/33,ODP-TBN-FAB/34"
"INC18504532","2024-11-01 11:05:23","[SQM PROACTIVE GAMAS] [ODP-TBN-FAB/36,ODP-TBN-FAB/35,ODP-TBN-FAB/38]| IboosterG_339141730429212","SINGARAJA","TBN","ODP-TBN-FAB/36,ODP-TBN-FAB/35,ODP-TBN-FAB/38"
"INC18504530","2024-11-01 11:05:22","[SQM PROACTIVE GAMAS] [ODP-TBN-FAC/10]| IboosterG_33911730429210","SINGARAJA","TBN","ODP-TBN-FAC/10"
"INC18504528","2024-11-01 11:05:22","[SQM PROACTIVE GAMAS] [ODP-TBN-FAB/6,ODP-TBN-FAB/8,ODP-TBN-FAB/7]| IboosterG_33911730429194","SINGARAJA","TBN","ODP-TBN-FAB/6,ODP-TBN-FAB/8,ODP-TBN-FAB/7"
"INC18504700","2024-11-01 11:05:21","[SQM PROACTIVE GAMAS] [ODP-TBN-FAC/25,ODP-TBN-FAC/37,ODP-TBN-FAC/35]| IboosterG_33911730429183","SINGARAJA","TBN","ODP-TBN-FAC/25,ODP-TBN-FAC/37,ODP-TBN-FAC/35"
"INC18504699","2024-11-01 11:05:20","[SQM PROACTIVE GAMAS] [ODP-TBN-FAD/15,ODP-TBN-FAD/13,ODP-TBN-FAD/16]| IboosterG_339111730429211","SINGARAJA","TBN","ODP-TBN-FAD/15,ODP-TBN-FAD/13,ODP-TBN-FAD/16"
"INC18504298","2024-11-01 11:05:20","[SQM PROACTIVE GAMAS] [ODP-TBN-FAB/39,ODP-TBN-FAB/41,ODP-TBN-FAB/40]| IboosterG_339111730429186","SINGARAJA","TBN","ODP-TBN-FAB/39,ODP-TBN-FAB/41,ODP-TBN-FAB/40"
"INC18503907","2024-11-01 10:50:43","[SQM PROACTIVE GAMAS] [ODP-TUL-FAP/67]| IboosterG_44911730431032","KEDIRI","TUL","ODP-TUL-FAP/67"
"INC18503903","2024-11-01 10:50:41","[SQM PROACTIVE GAMAS] [ODP-MNZ-FBD/12]| IboosterG_44911730431027","MADIUN","MNZ","ODP-MNZ-FBD/12"
"INC18503400","2024-11-01 10:46:23","GAMAS R5 | ACCESS | FEEDER | GALIAN / Pihak ketiga | PENYAMBUNGAN | FE-TBN-11 | TABANAN| (EST 01/11/2024 20:00) | ODC-TBN-FAA,ODC-TBN-FAF,ODC-TBN-FAC,ODC-TBN-FAB | KT 288 CORE (PIC A.A. BAGUS PRAMANANUGRAHA HARI PUTRA 082132533351)","SINGARAJA","TBN","FE-TBN-11-01,ODC-TBN-FAA,ODC-TBN-FAF,ODC-TBN-FAC,ODC-TBN-FAB,ODC-TBN-FAD,ODC-TBN-FB,ODC-TBN-FAE"
"INC18502569","2024-11-01 10:35:15","[SQM PROACTIVE GAMAS] [ODP-KBS-FE/95,ODP-KBS-FE/77]| IboosterG_9991730430059","JEMBER","KBS","ODP-KBS-FE/95,ODP-KBS-FE/77"
"INC18502568","2024-11-01 10:35:14","[SQM PROACTIVE GAMAS] [ODP-KBS-FE/82,ODP-KBS-FE/87]| IboosterG_9981730430059","JEMBER","KBS","ODP-KBS-FE/82,ODP-KBS-FE/87"
"INC18502566","2024-11-01 10:35:14","[SQM PROACTIVE GAMAS] [ODP-KBS-FE/70,ODP-KBS-FE/71]| IboosterG_9941730430059","JEMBER","KBS","ODP-KBS-FE/70,ODP-KBS-FE/71"
"INC18502567","2024-11-01 10:35:14","[SQM PROACTIVE GAMAS] [ODP-KBS-FE/62]| IboosterG_9951730430059","JEMBER","KBS","ODP-KBS-FE/62"
"INC18502565","2024-11-01 10:35:13","[SQM PROACTIVE GAMAS] [ODP-KBS-FE/90]| IboosterG_9931730430059","JEMBER","KBS","ODP-KBS-FE/90"
"INC18502397","2024-11-01 10:35:11","[SQM PROACTIVE GAMAS] [ODP-KBS-FE/87,ODP-KBS-FE/76]| IboosterG_9921730430059","JEMBER","KBS","ODP-KBS-FE/87,ODP-KBS-FE/76"
"INC18502394","2024-11-01 10:35:10","[SQM PROACTIVE GAMAS] [ODP-KBS-FE/19,ODP-KBS-FP/22,ODP-KBS-FE/18]| IboosterG_99111730430059","JEMBER","KBS","ODP-KBS-FE/19,ODP-KBS-FP/22,ODP-KBS-FE/18"
"INC18502393","2024-11-01 10:35:10","[SQM PROACTIVE GAMAS] [ODP-KBS-FE/84,ODP-KBS-FE/83]| IboosterG_99101730430059","JEMBER","KBS","ODP-KBS-FE/84,ODP-KBS-FE/83"
"INC18502396","2024-11-01 10:35:10","[SQM PROACTIVE GAMAS] [ODP-KBS-FE/47]| IboosterG_9911730430059","JEMBER","KBS","ODP-KBS-FE/47"
"INC18502562","2024-11-01 10:35:10","[SQM PROACTIVE GAMAS] [ODP-KRN-FAY/25]| IboosterG_7911730430150","SIDOARJO","KRN","ODP-KRN-FAY/25"
"INC18502388","2024-11-01 10:35:07","[SQM PROACTIVE GAMAS] [ODP-TET-FAE/46,ODP-TET-FAE/42]| IboosterG_409101730366134","NTB","TET","ODP-TET-FAE/46,ODP-TET-FAE/42"
"INC18502192","2024-11-01 10:27:19","GAMAS R5 | ACCESS | DISTRIBUSI | CABLE RUSAK | PENYAMBUNGAN | DS-LMJ-FE-04-05/02-01|LUMAJANG|ODC-LMJ-FV|(EST 01/11/2024 24:00)|GPON03-D5-LMJ-2 [11/14]|(PIC: BRIYAN 082245223460)","PASURUAN","LMJ","DS-LMJ-FE-04-05/02-01,ODC-LMJ-FV"
"INC18500967","2024-11-01 10:08:38","GAMAS R5 | ACCESS | ODP | AKIBAT HEWAN | GANTI ODP | MOJOROTO | ODP-MJT-FCLF/07 | (EST 11/1/24 12:00) | GPON00-D5-MJT-3 [8/5] | (PIC: ARDI +628113643455","KEDIRI","MJT","ODP-MJT-FCLF/07"
"INC18500747","2024-11-01 10:05:12","[SQM PROACTIVE GAMAS] [ODP-KBL-FV/22]| IboosterG_8921730428480","SURABAYA UTARA","KBL","ODP-KBL-FV/22"
"INC18500562","2024-11-01 10:05:10","[SQM PROACTIVE GAMAS] [ODP-SWE-FAV/104,ODP-SWE-FAV/105]| IboosterG_40911730426422","NTB","SWE","ODP-SWE-FAV/104,ODP-SWE-FAV/105"
"INC18500281","2024-11-01 10:02:12","GAMAS R5 | ACCESS | DISTRIBUSI | RABASAN | PENYAMBUNGAN TEMPORER | DS-SDY-FE-05-01 | SEDAYU | ODC-SDY-FE | (EST 01/11/2024 14:00) | GPON00-D5-SDY-5 [2/10, 2/11, 2/15] |(PIC: JULI 081330566899)","SURABAYA UTARA","SDY","ODC-SDY-FE,ODP-SDY-FE/02,ODP-SDY-FE/09,ODP-SDY-FE/08,ODP-SDY-FE/07,ODP-SDY-FE/04,DS-SDY-FE-05-01/01.01"
"INC18499654","2024-11-01 09:42:11","GAMAS R5 | ACCESS | DISTRIBUSI | KU TERSERET KENDARAAN |PENYAMBUNGAN | DS-UBN-FE-06-02-03/03| UBUNG | (EST 01/11/2024 14:00) | ODC-UBN-FAM | GPON05-D5-UBN-5 [7,1], [7,2], [7/3]| (PIC ANGGA SUDYATMIKA 082147519679)","DENPASAR","UBN","ODC-UBN-FAM,ODP-UBN-FAM/24,ODP-UBN-FAM/23,ODP-UBN-FAM/27,ODP-UBN-FAM/26,ODP-UBN-FAM/25,ODP-UBN-FAM/28,DS-UBN-FE-06-02-03/03-01"
"INC18499109","2024-11-01 09:35:07","[SQM PROACTIVE GAMAS] [ODP-UBN-FAM/35,ODP-UBN-FAM/33]| IboosterG_339141730422829","DENPASAR","UBN","ODP-UBN-FAM/35,ODP-UBN-FAM/33"
"INC18498877","2024-11-01 09:35:07","[SQM PROACTIVE GAMAS] [ODP-UBN-FAM/38,ODP-UBN-FAM/36,ODP-UBN-FAM/37]| IboosterG_339151730422833","DENPASAR","UBN","ODP-UBN-FAM/38,ODP-UBN-FAM/36,ODP-UBN-FAM/37"
"INC18499108","2024-11-01 09:35:07","[SQM PROACTIVE GAMAS] [ODP-UBN-FAM/32,ODP-UBN-FAM/29,ODP-UBN-FAM/31]| IboosterG_339131730422826","DENPASAR","UBN","ODP-UBN-FAM/32,ODP-UBN-FAM/29,ODP-UBN-FAM/31"
"INC18498876","2024-11-01 09:35:06","[SQM PROACTIVE GAMAS] [ODP-UBN-FAM/28,ODP-UBN-FAM/27]| IboosterG_339121730422824","DENPASAR","UBN","ODP-UBN-FAM/28,ODP-UBN-FAM/27"
"INC18499106","2024-11-01 09:35:05","[SQM PROACTIVE GAMAS] [ODP-UBN-FAM/25,ODP-UBN-FAM/26]| IboosterG_339111730422822","DENPASAR","UBN","ODP-UBN-FAM/25,ODP-UBN-FAM/26"
"INC18499105","2024-11-01 09:35:04","[SQM PROACTIVE GAMAS] [ODP-UBN-FAM/24,ODP-UBN-FAM/23]| IboosterG_339101730422819","DENPASAR","UBN","ODP-UBN-FAM/24,ODP-UBN-FAM/23"
"INC18498679","2024-11-01 09:24:20","GAMAS R5 | ACCESS | DISTRIBUSI | RABASAN | PENYAMBUNGAN | DS-BOW-FE-05-05 | BONDOWOSO | (EST 01/11/2024 13:00) | GPON04-D5-BOW-3 [2/14] | (PIC : AGUSTINI PRASETYOWATI 08113221117)","JEMBER","BOW","DS-BOW-FE-05-05/01-01,ODP-BOW-FAD/02,ODP-BOW-FAD/01,ODP-BOW-FAD/03,ODP-BOW-FAD/05"
"INC18497904","2024-11-01 09:10:04","[SQM PROACTIVE GAMAS] [ODP-ABL-FF/22]| IboosterG_9941730424667","JEMBER","ABL","ODP-ABL-FF/22"
"INC18497090","2024-11-01 08:58:24","GAMAS R5 | ACCESS | DISTRIBUSI | RABASAN | CHANGE CORE | DS-MYR-FE-61-04-01 | KENJERAN (SURABAYA UTARA)| (EST 30/10/202412:00) | ODC-MYR-FSP | GPON02-D5-MYR-2 [6/15] | (PIC: ICHSAN +62 81131216161 )","SURABAYA UTARA","KJR","DS-MYR-FE-61-04-01/01-01,ODC-MYR-FSP"
"INC18495787","2024-11-01 08:35:06","[SQM PROACTIVE GAMAS] [ODP-KBL-FZ/25]| IboosterG_89181730423091","SURABAYA UTARA","KBL","ODP-KBL-FZ/25"
"INC18495685","2024-11-01 08:35:05","[SQM PROACTIVE GAMAS] [ODP-GIN-FAC/15,ODP-GIN-FAC/11,ODP-GIN-FAC/1]| IboosterG_33911730421047","SINGARAJA","GIN","ODP-GIN-FAC/15,ODP-GIN-FAC/11,ODP-GIN-FAC/1"
